timestamp,hr_bpm,hr_artifact,valid,hr_smooth,dHR_dt,cadence_spm,gate_open,is_stress,stress_score
2026-08-23 16:09:30,70.5,,True,70.44202211636988,-1.3882598008706408,,True,False,0.0
2026-08-23 16:09:40,71.0,,True,70.28803317455481,-0.6879148553463703,,True,False,0.0
2026-08-23 16:09:50,68.5,,True,70.09871642849888,0.012430090177900144,,True,False,0.0
2026-08-23 16:10:00,68.5,,True,70.17585242052608,0.7127750357021115,,True,False,0.0
2026-08-23 16:10:10,73.5,,True,70.53229714930762,1.2068389203962457,,True,False,0.0
2026-08-23 16:10:20,71.0,,True,70.81079140297376,1.3663283394421446,,True,False,0.0
2026-08-23 16:10:30,71.0,,True,71.05775089046887,0.9499677198236498,,True,False,0.0
2026-08-23 16:10:40,78.0,,True,71.31433552637544,0.1026493392233979,,True,False,0.0
2026-08-23 16:10:50,73.0,,True,71.28997608334458,-0.8704179610300916,,True,False,0.0
2026-08-23 16:11:00,72.0,,True,70.98061265420448,-1.9528406357409642,,True,False,0.0
2026-08-23 16:11:10,71.0,,True,70.50135133409844,-2.9321653211705536,,True,False,0.0
2026-08-23 16:11:20,71.0,,True,69.93898190300881,-3.5430413696523577,,True,False,0.0
2026-08-23 16:11:30,69.0,,True,69.19977612242064,-3.7444243130762,,True,False,0.0
2026-08-23 16:11:40,68.0,,True,68.4938663622359,-3.5341636896317628,,True,False,0.0
2026-08-23 16:11:50,67.0,,True,67.87026766242381,-2.94864463350689,,True,False,0.0
2026-08-23 16:12:00,66.0,,True,67.39171357301569,-2.033137778204576,,True,False,0.0
2026-08-23 16:12:10,66.0,,True,67.14511174577686,-1.1707729335553902,,True,False,0.0
2026-08-23 16:12:20,66.0,,True,67.08936187616749,-0.5749654825939997,,True,False,0.0
2026-08-23 16:12:30,69.5,,True,67.2151723192527,-0.3964141834935082,,True,False,0.0
2026-08-23 16:12:40,68.0,,True,67.21017814888002,-0.49821762926096747,,True,False,0.0
2026-08-23 16:12:50,68.0,,True,67.07354700332067,-0.5759144894290399,,True,False,0.0
2026-08-23 16:13:00,66.0,,True,66.78250702498143,-0.35673995497813427,,True,False,0.0
2026-08-23 16:13:10,65.0,,True,66.62188488413909,0.3386922060240562,,True,False,0.0
2026-08-23 16:13:20,62.0,,True,66.73157689065327,1.322715925173118,,True,False,0.0
2026-08-23 16:13:30,66.0,,True,67.12986504560965,2.4379065842319965,,True,False,0.0
2026-08-23 16:13:40,67.5,,True,67.71646404150097,3.477272150186699,,True,False,0.0
2026-08-23 16:13:50,68.0,,True,68.33914037764244,4.399754503077301,,True,False,0.0
2026-08-23 16:14:00,67.0,,True,69.10167344339098,5.180529273147481,,True,False,0.0
2026-08-23 16:14:10,,,True,70.04781874970469,5.717582731599389,,True,False,0.0
2026-08-23 16:14:20,71.0,,True,71.16860051430251,5.761138073889311,,True,False,0.0
2026-08-23 16:14:30,,,True,72.31748236461742,5.122025952303638,,True,False,0.0
2026-08-23 16:14:40,,,True,73.26927794236855,3.8008705370542946,,True,False,0.0
2026-08-23 16:14:50,78.5,,True,73.7659531771811,2.0239078303616322,,True,False,0.0
2026-08-23 16:15:00,76.0,,True,73.89028727485716,0.10212023825307041,,True,False,0.0
2026-08-23 16:15:10,74.5,,True,73.66300258500941,-1.7669330284323386,,True,False,0.0
2026-08-23 16:15:20,75.0,,True,73.21288499266322,-3.2340465617612226,,True,False,0.0
2026-08-23 16:15:30,74.5,,True,72.54824823242757,-4.0615964268122,,True,False,0.0
2026-08-23 16:15:40,71.0,,True,71.55831951092983,-4.17322188680805,,True,False,0.0
2026-08-23 16:15:50,68.5,,True,70.66144404125373,-3.694670042224265,,True,False,0.0
2026-08-23 16:16:00,68.5,,True,70.1248092451199,-2.7604679665826075,,True,False,0.0
2026-08-23 16:16:10,69.0,,True,69.85897598983941,-1.4649153139427975,,True,False,0.0
2026-08-23 16:16:20,69.0,,True,69.73630539953214,-0.020658070769634718,,True,False,0.0
2026-08-23 16:16:30,68.0,,True,69.73635237581355,1.6880133034657376,,True,False,0.0
2026-08-23 16:16:40,67.0,,True,70.02579141473055,3.9815916568501635,,True,False,0.0
2026-08-23 16:16:50,67.5,,True,70.73619568943596,6.813768619709638,,True,False,0.0
2026-08-23 16:17:00,67.0,,True,72.06929924571402,8.978002257282652,,True,True,35.91200902913061
2026-08-23 16:17:10,71.5,,True,74.16395267627775,9.406426747259944,,True,True,37.62570698903978
2026-08-23 16:17:20,86.0,,True,76.70259821955443,7.759731885590092,,True,False,0.0
2026-08-23 16:17:30,83.5,,True,78.10834346609019,3.977754242947186,,True,False,0.0
2026-08-23 16:17:40,88.0,,True,78.19881262364098,-0.7484072163473685,,True,False,0.0
2026-08-23 16:17:50,83.5,,True,77.40575055179858,-5.0814460688426655,,True,False,0.0
2026-08-23 16:18:00,74.5,,True,75.59698023858928,-7.86853545662125,,True,False,0.0
2026-08-23 16:18:10,73.5,,True,73.97103996514485,-9.163475991931932,,True,False,0.0
2026-08-23 16:18:20,70.5,,True,72.4236063525579,-9.539233954469339,,True,False,0.0
2026-08-23 16:18:30,72.5,,True,70.86344046539725,-9.362007099894475,,True,False,0.0
2026-08-23 16:18:40,,,True,69.36384798913613,-9.209400476254382,,True,False,0.0
2026-08-23 16:18:50,,,True,67.75823017773105,-8.77026536056143,,True,False,0.0
2026-08-23 16:19:00,,120.0,True,66.19565072928114,-7.810698281152504,,True,False,0.0
2026-08-23 16:19:10,62.5,,True,64.83234640237808,-6.313628534316603,,True,False,0.0
2026-08-23 16:19:20,60.5,,True,63.857766475871365,-4.404544495581082,,True,False,0.0
2026-08-23 16:19:30,61.0,,True,63.359480962009876,-2.533122634680492,,True,False,0.0
2026-08-23 16:19:40,62.0,,True,63.25444227515003,-1.0838878795599718,,True,False,0.0
2026-08-23 16:19:50,63.5,,True,63.35847730081519,-0.2795868186518199,,True,False,0.0
2026-08-23 16:20:00,64.0,,True,63.43892520994954,-0.07545498942371998,,True,False,0.0
2026-08-23 16:20:10,65.5,,True,63.42586065407547,-0.16961327748050856,,True,False,0.0
2026-08-23 16:20:20,63.5,,True,63.31710620721398,-0.20275473083164763,,True,False,0.0
2026-08-23 16:20:30,62.5,,True,63.17786946155482,0.08745421782148095,,True,False,0.0
2026-08-23 16:20:40,61.5,,True,63.15161095948813,0.3743817265877258,,True,False,0.0
2026-08-23 16:20:50,62.0,,True,63.31728761733613,0.3487061897852688,,True,False,0.0
2026-08-23 16:21:00,67.0,,True,63.70251221140681,0.20257692270893315,,True,False,0.0
2026-08-23 16:21:10,66.0,,True,63.70482217404529,0.09021047608409365,,True,False,0.0
2026-08-23 16:21:20,61.5,,True,63.32460249902465,0.08216482309232914,,True,False,0.0
2026-08-23 16:21:30,61.5,,True,63.24848324050811,0.24852759299691662,,True,False,0.0
2026-08-23 16:21:40,63.0,,True,63.46377785540958,0.6527401998295717,,True,False,0.0
2026-08-23 16:21:50,64.0,,True,63.75636877954598,0.880028554252885,,True,False,0.0
2026-08-23 16:22:00,65.5,,True,64.00835450027337,0.5218454772421713,,True,False,0.0
2026-08-23 16:22:10,65.0,,True,64.09506597104631,-0.16007763927578508,,True,False,0.0
2026-08-23 16:22:20,65.5,,True,63.947621770326975,-0.8865375051968324,,True,False,0.0
2026-08-23 16:22:30,63.5,,True,63.62478119799546,-1.5286107648411458,,True,False,0.0
2026-08-23 16:22:40,63.0,,True,63.32273749199652,-2.068309628149443,,True,False,0.0
2026-08-23 16:22:50,64.5,,True,62.99115003466366,-2.309869619958827,,True,False,0.0
2026-08-23 16:23:00,63.5,,True,62.57475424977474,-2.1864078817613284,,True,False,0.0
2026-08-23 16:23:10,60.5,,True,62.00415083984828,-1.6952046000478442,,True,False,0.0
2026-08-23 16:23:20,59.5,,True,61.684239236563194,-0.7901068469137494,,True,False,0.0
2026-08-23 16:23:30,60.0,,True,61.64503417270531,0.376163574591875,,True,False,0.0
2026-08-23 16:23:40,60.5,,True,61.88000147096497,1.533699353767585,,True,False,0.0
2026-08-23 16:23:50,62.0,,True,62.344969014385455,2.393280263333144,,True,False,0.0
2026-08-23 16:24:00,63.0,,True,62.86743139353685,2.9731697882161425,,True,False,0.0
2026-08-23 16:24:10,63.5,,True,63.36779900494438,3.3700161825637425,,True,False,0.0
2026-08-23 16:24:20,61.5,,True,63.92946645050931,3.4713890835291186,,True,False,0.0
2026-08-23 16:24:30,64.0,,True,64.56271163782579,3.294183974606501,,True,False,0.0
2026-08-23 16:24:40,68.0,,True,65.28974209811321,2.8267238138325954,,True,False,0.0
2026-08-23 16:24:50,67.0,,True,65.73172957475283,2.0446700029831826,,True,False,0.0
2026-08-23 16:25:00,66.0,,True,65.9623386471846,1.0141088116786057,,True,False,0.0
2026-08-23 16:25:10,67.0,,True,66.02000416081378,-0.1688628157747579,,True,False,0.0
2026-08-23 16:25:20,67.5,,True,65.9143370345786,-1.2728353887143762,,True,False,0.0
2026-08-23 16:25:30,67.0,,True,65.62772608077317,-2.1425186216778105,,True,False,0.0
2026-08-23 16:25:40,66.0,,True,65.1124028070966,-2.6014311487303883,,True,False,0.0
2026-08-23 16:25:50,63.5,,True,64.44914666793613,-2.5653441053332515,,True,False,0.0
2026-08-23 16:26:00,62.0,,True,63.94408164009834,-2.0282429842535503,,True,False,0.0
2026-08-23 16:26:10,62.5,,True,63.67969688561027,-1.0613252176922836,,True,False,0.0
2026-08-23 16:26:20,62.5,,True,63.61192827872391,0.12156215544408952,,True,False,0.0
2026-08-23 16:26:30,61.5,,True,63.72948105162486,1.3425670306783035,,True,False,0.0
2026-08-23 16:26:40,63.0,,True,64.05194733312995,2.3587616491208148,,True,False,0.0
2026-08-23 16:26:50,63.0,,True,64.54973817015669,2.9109403519406114,,True,False,0.0
2026-08-23 16:27:00,66.0,,True,65.30581870220954,2.858990065798142,,True,False,0.0
2026-08-23 16:27:10,68.0,,True,65.9462023512973,2.4263952668125164,,True,False,0.0
2026-08-23 16:27:20,68.0,,True,66.24428639226794,1.8803425361051862,,True,False,0.0
2026-08-23 16:27:30,65.5,,True,66.24975149861656,1.451251656653499,,True,False,0.0
2026-08-23 16:27:40,65.0,,True,66.38017518806794,1.3890360533107442,,True,False,0.0
2026-08-23 16:27:50,66.0,,True,66.65729474219731,1.6118978874245637,,True,False,0.0
2026-08-23 16:28:00,67.0,,True,67.04396342002622,1.8712665122996341,,True,False,0.0
2026-08-23 16:28:10,69.0,,True,67.43795933452616,1.9246557463675216,,True,False,0.0
2026-08-23 16:28:20,68.0,,True,67.73828180478046,1.8523923667347697,,True,False,0.0
2026-08-23 16:28:30,67.0,,True,67.9949845758315,1.5352896196530703,,True,False,0.0
2026-08-23 16:28:40,68.0,,True,68.25085144285445,0.9204970472754697,,True,False,0.0
2026-08-23 16:28:50,70.5,,True,68.54852688368648,0.13769207801521535,,True,False,0.0
2026-08-23 16:29:00,70.5,,True,68.52095680513291,-0.6935927830043945,,True,False,0.0
2026-08-23 16:29:10,68.5,,True,68.1635461941015,-1.2654764411913948,,True,False,0.0
2026-08-23 16:29:20,67.5,,True,67.75005994875366,-1.3161299824340886,,True,False,0.0
2026-08-23 16:29:30,65.5,,True,67.37825036153143,-0.8004242350348354,,True,False,0.0
2026-08-23 16:29:40,65.5,,True,67.3194825012311,-0.00740824109376403,,True,False,0.0
2026-08-23 16:29:50,67.5,,True,67.56396172446927,0.7308016174269294,,True,False,0.0
2026-08-23 16:30:00,68.0,,True,67.81910123511898,1.2693831740902257,,True,False,0.0
2026-08-23 16:30:10,68.5,,True,68.04409095162184,1.5552428788162054,,True,False,0.0
2026-08-23 16:30:20,67.0,,True,68.27642916006167,1.7967383014401426,,True,False,0.0
2026-08-23 16:30:30,68.0,,True,68.55483889517845,2.2841186790660264,,True,False,0.0
2026-08-23 16:30:40,68.0,,True,68.92572177949164,2.9378997889172207,,True,False,0.0
2026-08-23 16:30:50,67.5,,True,69.45089162705342,3.5634737207308143,,True,False,0.0
2026-08-23 16:31:00,71.5,,True,70.21787674579078,3.872245653618599,,True,False,0.0
2026-08-23 16:31:10,70.0,,True,71.02117465549325,3.7192490049666436,,True,False,0.0
2026-08-23 16:31:20,73.5,,True,71.74466834111126,3.0789843333329494,,True,False,0.0
2026-08-23 16:31:30,74.0,,True,72.17560675024782,2.094740860111905,,True,False,0.0
2026-08-23 16:31:40,73.5,,True,72.38581295109235,1.2453351492904796,,True,False,0.0
2026-08-23 16:31:50,73.0,,True,72.41032131045225,0.8534852966841507,,True,False,0.0
2026-08-23 16:32:00,71.0,,True,72.33654988822086,0.7110258506680528,,True,False,0.0
2026-08-23 16:32:10,71.0,,True,72.48553678069294,0.4906421416680701,,True,False,0.0
2026-08-23 16:32:20,75.0,,True,72.88211313661384,0.11988926580325189,,True,False,0.0
2026-08-23 16:32:30,76.0,,True,72.92570834863704,-0.40945349433244815,,True,False,0.0
2026-08-23 16:32:40,73.0,,True,72.62358828543307,-1.0606099320949707,,True,False,0.0
2026-08-23 16:32:50,71.5,,True,72.25873293646794,-1.531391834730441,,True,False,0.0
2026-08-23 16:33:00,72.0,,True,71.93699974358078,-1.489548566963816,,True,False,0.0
2026-08-23 16:33:10,71.0,,True,71.68809984129042,-1.0888205365482797,,True,False,0.0
2026-08-23 16:33:20,71.0,,True,71.5538832458818,-0.7802768812717257,,True,False,0.0
2026-08-23 16:33:30,70.5,,True,71.51198052478682,-0.8160650871594946,,True,False,0.0
2026-08-23 16:33:40,73.0,,True,71.55540789115629,-1.0950069980500285,,True,False,0.0
2026-08-23 16:33:50,78.0,,True,71.35806990605181,-1.377878646710799,,True,False,0.0
2026-08-23 16:34:00,70.5,,True,70.88707690528929,-1.443968165061451,,True,False,0.0
2026-08-23 16:34:10,68.0,,True,70.48059672207498,-1.2150047585413752,,True,False,0.0
2026-08-23 16:34:20,69.0,,True,70.32088265920649,-0.5992564308258004,,True,False,0.0
2026-08-23 16:34:30,71.5,,True,70.38131570620574,0.23804439651406242,,True,False,0.0
2026-08-23 16:34:40,70.0,,True,70.50530137090594,0.9007335756539087,,True,False,0.0
2026-08-23 16:34:50,70.0,,True,70.71350393075713,1.267116445974185,,True,False,0.0
2026-08-23 16:35:00,71.5,,True,71.04062381240117,1.416113962052083,,True,False,0.0
2026-08-23 16:35:10,71.5,,True,71.29118099611206,1.4797019003767709,,True,False,0.0
2026-08-23 16:35:20,71.5,,True,71.5069350125083,1.5220496792404552,,True,False,0.0
2026-08-23 16:35:30,71.5,,True,71.72384486432257,1.4966438332156558,,True,False,0.0
2026-08-23 16:35:40,71.5,,True,71.97806219352394,1.4528214832029978,,True,False,0.0
2026-08-23 16:35:50,73.0,,True,72.31195655497929,1.4368503327718036,,True,False,0.0
2026-08-23 16:36:00,73.5,,True,72.53117700893118,1.5174970949454554,,True,False,0.0
2026-08-23 16:36:10,72.0,,True,72.67226029770492,1.5296314681814671,,True,False,0.0
2026-08-23 16:36:20,71.5,,True,72.92538696942948,1.4038472765905972,,True,False,0.0
2026-08-23 16:36:30,74.5,,True,73.33274480272563,1.1013233453838978,,True,False,0.0
2026-08-23 16:36:40,75.5,,True,73.5455601031427,0.5180675907888179,,True,False,0.0
2026-08-23 16:36:50,74.5,,True,73.59930208741689,-0.282414993912882,,True,False,0.0
2026-08-23 16:37:00,75.0,,True,73.41959441959389,-1.0228238871238693,,True,False,0.0
2026-08-23 16:37:10,73.0,,True,73.05981915503654,-1.4158462853316807,,True,False,0.0
2026-08-23 16:37:20,72.0,,True,72.71001374965192,-1.4734144929995145,,True,False,0.0
2026-08-23 16:37:30,72.0,,True,72.47854396920928,-1.2408374971196356,,True,False,0.0
2026-08-23 16:37:40,72.0,,True,72.32683151696818,-0.8222096079025303,,True,False,0.0
2026-08-23 16:37:50,72.0,,True,72.22959098422179,-0.34418808190725114,,True,False,0.0
2026-08-23 16:38:00,71.5,,True,72.17061561551235,-0.0306740933726914,,True,False,0.0
2026-08-23 16:38:10,71.5,,True,72.22340951605496,0.027727546266427844,,True,False,0.0
2026-08-23 16:38:20,74.0,,True,72.39677166927339,-0.034249556383377226,,True,False,0.0
2026-08-23 16:38:30,73.5,,True,72.38626243403738,-0.11979206128753503,,True,False,0.0
2026-08-23 16:38:40,71.5,,True,72.19013027114092,-0.15387133831102603,,True,False,0.0
2026-08-23 16:38:50,71.5,,True,72.10901982010127,-0.052881552672048804,,True,False,0.0
2026-08-23 16:39:00,71.5,,True,72.12941267241183,0.1464374979978073,,True,False,0.0
2026-08-23 16:39:10,74.0,,True,72.25470763679103,0.20944851261969782,,True,False,0.0
2026-08-23 16:39:20,72.0,,True,72.42245387396872,-0.12120381589320502,,True,False,0.0
2026-08-23 16:39:30,73.5,,True,72.41060909014121,-0.7756282089597307,,True,False,0.0
2026-08-23 16:39:40,73.5,,True,72.21719915467055,-1.5414668273290493,,True,False,0.0
2026-08-23 16:39:50,72.5,,True,71.80998907831166,-2.242788012157959,,True,False,0.0
2026-08-23 16:40:00,71.0,,True,71.28777718167136,-2.835764341870324,,True,False,0.0
2026-08-23 16:40:10,70.0,,True,70.81352814864296,-3.4906537761801126,,True,False,0.0
2026-08-23 16:40:20,71.5,,True,70.30820047372171,-3.97731883985324,,True,False,0.0
2026-08-23 16:40:30,71.5,,True,69.60423954442075,-4.162584662549508,,True,False,0.0
2026-08-23 16:40:40,67.0,,True,68.5843185391899,-3.9880431670992573,,True,False,0.0
2026-08-23 16:40:50,66.0,,True,67.82845062382403,-3.2460326756893423,,True,False,0.0
2026-08-23 16:41:00,65.0,,True,67.37732447909549,-1.9557419159419216,,True,False,0.0
2026-08-23 16:41:10,66.0,,True,67.1557524142162,-0.45569385647051014,,True,False,0.0
2026-08-23 16:41:20,65.0,,True,67.29347241837293,0.6469766554939214,,True,False,0.0
2026-08-23 16:41:30,67.5,,True,67.64677115892515,1.2324766100406883,,True,False,0.0
2026-08-23 16:41:40,69.0,,True,68.02453175929823,1.4162464757847337,,True,False,0.0
2026-08-23 16:41:50,69.0,,True,68.23971431955434,1.3182002779691078,,True,False,0.0
2026-08-23 16:42:00,68.0,,True,68.32818259973617,1.171996983624532,,True,False,0.0
2026-08-23 16:42:10,68.0,,True,68.47134797987403,1.1854122341697706,,True,False,0.0
2026-08-23 16:42:20,71.0,,True,68.69307135665755,1.4678247618385547,,True,False,0.0
2026-08-23 16:42:30,68.5,,True,68.946973292884,1.7091604640994915,,True,False,0.0
2026-08-23 16:42:40,68.5,,True,69.27537077792444,1.6698800532341567,,True,False,0.0
2026-08-23 16:42:50,72.0,,True,69.73299672595228,1.3731986988602356,,True,False,0.0
2026-08-23 16:43:00,,,False,69.95167768386105,,,False,False,0.0
2026-08-23 16:43:10,,,False,69.96786047796887,,,False,False,0.0
2026-08-23 16:43:20,,,False,69.92313112951594,,,False,False,0.0
2026-08-23 16:43:30,,,False,69.94892363598233,,,False,False,0.0
2026-08-23 16:43:40,,,False,70.18842563733465,,,False,False,0.0
2026-08-23 16:43:50,67.0,,True,70.82044302268719,5.370683654095456,,True,False,0.0
2026-08-23 16:44:00,68.5,,True,71.95031202293202,6.966433884215418,,True,False,0.0
2026-08-23 16:44:10,74.5,,True,73.65523302699887,7.830399285514159,,True,False,0.0
2026-08-23 16:44:20,77.0,,True,75.21935953556552,7.88038361535098,,True,False,0.0
2026-08-23 16:44:30,78.0,,True,76.48671263339308,7.2437652144129885,,True,False,0.0
2026-08-23 16:44:40,79.0,,True,77.5018511701195,6.2251553015914665,,True,False,0.0
2026-08-23 16:44:50,77.5,,True,78.4339649018658,5.351214129511402,,True,False,0.0
2026-08-23 16:45:00,80.0,,True,79.27173945058976,4.315570550445157,,True,False,0.0
2026-08-23 16:45:10,80.5,,True,79.98813724107868,2.7849030155007397,,True,False,0.0
2026-08-23 16:45:20,85.5,,True,80.61922457174737,0.7362431259969399,,True,False,0.0
2026-08-23 16:45:30,84.5,,True,80.60351599770728,-1.7968524329835474,,True,False,0.0
2026-08-23 16:45:40,82.0,,True,79.93839342328506,-4.540137683175555,,True,False,0.0
2026-08-23 16:45:50,82.0,,True,78.92966975274369,-6.861541118658713,,True,False,0.0
2026-08-23 16:46:00,79.0,,True,77.40922437432627,-8.022963312013543,,True,False,0.0
2026-08-23 16:46:10,74.0,,True,75.62364972496323,-8.003688914513482,,True,False,0.0
2026-08-23 16:46:20,68.0,,True,74.10868336309404,-7.282648383718031,,True,False,0.0
2026-08-23 16:46:30,71.0,,True,73.11183089507387,-6.275382583542247,,True,False,0.0
2026-08-23 16:46:40,73.0,,True,72.46695024289932,-5.56401388062349,,True,False,0.0
2026-08-23 16:46:50,73.5,,True,71.73322796454133,-5.33355225304673,,True,False,0.0
2026-08-23 16:47:00,72.0,,True,70.78837701360688,-5.295587429549172,,True,False,0.0
2026-08-23 16:47:10,68.5,,True,69.64158889827357,-4.925934796690738,,True,False,0.0
2026-08-23 16:47:20,66.5,,True,68.68506559931917,-3.8415570108997974,,True,False,0.0
2026-08-23 16:47:30,65.0,,True,68.09271990025131,-2.290295869782606,,True,False,0.0
2026-08-23 16:47:40,65.5,,True,67.93249418455866,-0.6743221355339233,,True,False,0.0
2026-08-23 16:47:50,68.0,,True,68.17768416629245,0.48997886184007083,,True,False,0.0
2026-08-23 16:48:00,68.5,,True,68.45248817574165,0.9680858599969464,,True,False,0.0
2026-08-23 16:48:10,70.0,,True,68.71937354781446,0.5896833586295155,,True,False,0.0
2026-08-23 16:48:20,69.5,,True,68.85615451118966,-0.6368671543948811,,True,False,0.0
2026-08-23 16:48:30,71.5,,True,68.80229455976314,-2.3624193360088896,,True,False,0.0
2026-08-23 16:48:40,72.5,,True,68.2988170349638,-4.124565216481504,,True,False,0.0
2026-08-23 16:48:50,69.0,,True,67.26180901599177,-5.377710061605786,,True,False,0.0
2026-08-23 16:49:00,65.0,,True,65.93510249968503,-5.7949970598548335,,True,False,0.0
2026-08-23 16:49:10,62.5,,True,64.76424639999246,-5.249545472841579,,True,False,0.0
2026-08-23 16:49:20,62.0,,True,63.970764700298616,-3.9718752741590584,,True,False,0.0
2026-08-23 16:49:30,62.0,,True,63.505743783987874,-2.421660478312557,,True,False,0.0
2026-08-23 16:49:40,,,False,63.29168016500844,,,False,False,0.0
2026-08-23 16:49:50,,,False,63.26511879575262,,,False,False,0.0
2026-08-23 16:50:00,,,False,63.393855003566685,,,False,False,0.0
2026-08-23 16:50:10,,,False,63.67156704530853,,,False,False,0.0
2026-08-23 16:50:20,,,False,64.11676248349067,,,False,False,0.0
2026-08-23 16:50:30,63.0,,True,64.77586278003238,4.306422823484931,,True,False,0.0
2026-08-23 16:50:40,66.0,,True,65.73094020657948,4.838685288849609,,True,False,0.0
2026-08-23 16:50:50,66.5,,True,66.64117433422315,4.826204826165426,,True,False,0.0
2026-08-23 16:51:00,69.0,,True,67.57493751757069,4.243091834508819,,True,False,0.0
2026-08-23 16:51:10,70.0,,True,68.27119028718,3.2600179581275084,,True,False,0.0
2026-08-23 16:51:20,71.0,,True,68.67930810465265,2.248851836672221,,True,False,0.0
2026-08-23 16:51:30,69.5,,True,68.86731060623406,1.4160657832337409,,True,False,0.0
2026-08-23 16:51:40,68.0,,True,68.94986487552114,0.9621478365247103,,True,False,0.0
2026-08-23 16:51:50,69.0,,True,69.02406329072842,0.829302148284098,,True,False,0.0
2026-08-23 16:52:00,68.5,,True,69.18560558772376,0.8882449133289461,,True,False,0.0
2026-08-23 16:52:10,69.5,,True,69.37808214933972,0.8630856401191004,,True,False,0.0
2026-08-23 16:52:20,69.5,,True,69.55023906917896,0.5710596878814987,,True,False,0.0
2026-08-23 16:52:30,71.0,,True,69.73076916721469,0.017067493147970934,,True,False,0.0
2026-08-23 16:52:40,71.0,,True,69.69976079311952,-0.6233658336799256,,True,False,0.0
2026-08-23 16:52:50,70.0,,True,69.45204588454428,-1.0819791804068353,,True,False,0.0
2026-08-23 16:53:00,69.0,,True,69.11300529005973,-1.1316366762491488,,True,False,0.0
